2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,3>power:5/range:5,0,0,3>power:5/range:5,0,0,0,0,0,0
0,0,0,0,0,0,3>power:5/range:5,0,0,3>power:5/range:5,0,0,0,0,0,0
0,0,0,0,0,0,3>power:5/range:5,0,0,3>power:5/range:5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1>hp:1,0,0,1>hp:1,0,0,0,0,0,0
0,0,0,0,0,0,1>hp:1,0,0,1>hp:1,0,0,0,0,0,0
0,0,0,0,0,0,1>hp:1,0,0,1>hp:1,0,0,0,0,0,0
0,0,0,0,0,0,1>hp:1,0,0,1>hp:1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,5,0,2,0,0,2,0,5,0,5,0,0
0,0,1>hp:1,0,1>hp:1,0,2,0,0,2,0,1>hp:1,0,1>hp:1,0,0
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3>power:10/range:5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3>power:10/range:5,0,0,0,0,0,0,0,0,0,0,0
0,8>speed:1.25f/start:0^0^0/end:5^0^0,8>speed:1.25f/start:0^0^0/end:5^0^0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3>power:10/range:5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3>power:10/range:5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8>speed:0.75f/start:0^0^0/end:-2^0^0,8>speed:0.75f/start:0^0^0/end:-2^0^0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
